h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.15904,1.44262,0.15904,1.44262,"{'att': 272, 'def': 21}","{'att': 140, 'def': 20}",2,6,0,1,0.12160000000000001,l,2017-07-16 19:30:00,0,0,1,0,-1.28358
a,0.421445,1.42786,0.421445,1.42786,"{'att': 190, 'def': 32}","{'att': 148, 'def': 20}",3,4,0,1,0.5176000000000001,l,2017-07-21 17:30:00,0,0,1,0,-1.0064149999999998
h,0.228147,1.03484,0.228147,1.03484,"{'att': 245, 'def': 22}","{'att': 277, 'def': 23}",1,4,0,1,0.5583,l,2017-07-30 13:00:00,0,0,1,0,-0.806693
a,0.631298,0.627498,0.631298,0.627498,"{'att': 232, 'def': 31}","{'att': 181, 'def': 28}",3,3,0,3,1.2805,l,2017-08-05 15:30:00,0,0,1,0,0.0038000000000000256
h,1.64976,0.164788,0.89548,0.164788,"{'att': 276, 'def': 21}","{'att': 184, 'def': 16}",8,3,0,0,2.6827,d,2017-08-08 15:30:00,0,1,0,1,0.7306920000000001
a,1.40838,0.718666,1.40838,0.718666,"{'att': 295, 'def': 11}","{'att': 128, 'def': 18}",6,15,1,1,1.9246999999999999,d,2017-08-13 18:00:00,0,1,0,1,0.6897139999999999
h,0.628388,1.24726,0.628388,1.24726,"{'att': 306, 'def': 14}","{'att': 99, 'def': 25}",5,6,0,1,0.8099000000000001,l,2017-08-20 13:00:00,0,0,1,0,-0.6188720000000001
a,0.291087,0.981957,0.291087,0.981957,"{'att': 240, 'def': 7}","{'att': 128, 'def': 14}",2,8,1,0,0.6453,w,2017-08-26 13:00:00,1,0,0,3,-0.69087
h,0.451705,0.966823,0.451705,0.966823,"{'att': 264, 'def': 13}","{'att': 195, 'def': 25}",2,8,0,1,0.8015000000000001,l,2017-09-08 15:30:00,0,0,1,0,-0.515118
a,0.224735,0.641286,0.224735,0.641286,"{'att': 303, 'def': 19}","{'att': 84, 'def': 24}",2,6,1,0,0.8113,w,2017-09-18 17:30:00,1,0,0,3,-0.416551
h,1.25935,0.287675,1.25935,0.287675,"{'att': 391, 'def': 19}","{'att': 171, 'def': 10}",8,8,3,0,2.211,w,2017-09-25 15:00:00,1,0,0,3,0.971675
a,0.159569,0.631091,0.159569,0.631091,"{'att': 276, 'def': 13}","{'att': 152, 'def': 26}",2,11,1,0,0.7421,w,2017-09-30 14:30:00,1,0,0,3,-0.471522
h,0.731276,0.344686,0.731276,0.344686,"{'att': 148, 'def': 18}","{'att': 157, 'def': 20}",6,5,0,0,1.7391,d,2017-10-16 15:30:00,0,1,0,1,0.38659000000000004
a,0.562139,1.61081,0.562139,1.61081,"{'att': 265, 'def': 13}","{'att': 115, 'def': 21}",5,8,0,0,0.5494,d,2017-10-21 17:00:00,0,1,0,1,-1.0486710000000001
h,1.15469,0.685533,0.400417,0.685533,"{'att': 275, 'def': 30}","{'att': 182, 'def': 18}",11,3,1,1,1.8362,d,2017-10-29 08:30:00,0,1,0,1,-0.2851159999999999
h,0.736363,1.23712,0.736363,1.23712,"{'att': 142, 'def': 21}","{'att': 197, 'def': 15}",9,1,1,2,0.9237,l,2017-11-05 11:00:00,0,0,1,0,-0.500757
a,1.22642,1.31114,0.472149,0.553251,"{'att': 233, 'def': 15}","{'att': 176, 'def': 28}",4,9,0,0,1.222,d,2017-11-19 13:30:00,0,1,0,1,-0.08110200000000006
h,1.36308,1.06456,1.36308,0.310293,"{'att': 182, 'def': 20}","{'att': 212, 'def': 20}",6,5,2,1,1.5688,w,2017-11-24 14:30:00,1,0,0,3,1.0527870000000001
a,0.267153,1.64851,0.267153,1.64851,"{'att': 211, 'def': 25}","{'att': 199, 'def': 17}",6,7,0,3,0.2922,l,2017-12-03 11:00:00,0,0,1,0,-1.381357
h,1.10165,0.898264,1.10165,0.898264,"{'att': 356, 'def': 17}","{'att': 253, 'def': 14}",12,5,1,3,1.4721,l,2017-12-10 11:00:00,0,0,1,0,0.20338600000000007
a,0.115535,0.639251,0.115535,0.639251,"{'att': 257, 'def': 23}","{'att': 108, 'def': 17}",3,8,0,0,0.6721,d,2018-03-03 13:30:00,0,1,0,1,-0.5237160000000001
h,0.952971,2.9819,0.952971,1.33777,"{'att': 300, 'def': 18}","{'att': 243, 'def': 14}",7,3,0,2,0.17859999999999998,l,2018-03-09 14:30:00,0,0,1,0,-0.3847989999999999
