h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.0551835,1.0408,0.0551835,1.0408,"{'att': 335, 'def': 16}","{'att': 111, 'def': 19}",1,6,1,0,0.3574,w,2018-07-28 16:30:00,1,0,0,3,-0.9856164999999999
a,0.0666186,1.10699,0.0666186,1.10699,"{'att': 245, 'def': 23}","{'att': 305, 'def': 17}",0,3,0,3,0.3385,l,2018-08-06 17:30:00,0,0,1,0,-1.0403714
a,0.0220797,1.77821,0.0220797,1.77821,"{'att': 287, 'def': 11}","{'att': 64, 'def': 22}",0,19,0,1,0.14379999999999998,l,2018-08-11 19:00:00,0,0,1,0,-1.7561303000000001
h,0.886545,1.22131,0.132269,0.46703,"{'att': 286, 'def': 9}","{'att': 170, 'def': 23}",1,8,1,3,0.9584000000000001,l,2018-08-17 19:30:00,0,0,1,0,-0.334761
a,0.86284,0.71144,0.108565,0.71144,"{'att': 249, 'def': 14}","{'att': 169, 'def': 14}",2,5,1,2,1.5485,l,2018-08-26 19:00:00,0,0,1,0,-0.6028749999999999
a,0.482191,0.979388,0.482191,0.979388,"{'att': 263, 'def': 12}","{'att': 187, 'def': 13}",3,18,0,1,0.866,l,2018-09-01 11:00:00,0,0,1,0,-0.49719700000000006
h,0.50198,1.82009,0.50198,1.82009,"{'att': 350, 'def': 14}","{'att': 177, 'def': 18}",5,16,0,4,0.4638,l,2018-09-16 13:30:00,0,0,1,0,-1.31811
a,0.23284,2.57615,0.23284,1.82188,"{'att': 248, 'def': 14}","{'att': 190, 'def': 16}",2,14,1,0,0.0855,w,2018-09-22 11:00:00,1,0,0,3,-1.58904
h,0.935851,1.11558,0.181575,1.11558,"{'att': 254, 'def': 18}","{'att': 208, 'def': 19}",2,9,2,1,1.1886999999999999,w,2018-09-30 11:00:00,1,0,0,3,-0.934005
a,0.522147,0.935584,0.522147,0.935584,"{'att': 211, 'def': 22}","{'att': 176, 'def': 21}",2,5,0,0,0.9479,d,2018-10-07 11:00:00,0,1,0,1,-0.41343699999999994
h,0.257891,1.38446,0.257891,1.38446,"{'att': 407, 'def': 19}","{'att': 256, 'def': 34}",2,11,0,2,0.30720000000000003,l,2018-10-19 15:00:00,0,0,1,0,-1.126569
a,0.601056,1.1945,0.601056,1.1945,"{'att': 213, 'def': 19}","{'att': 205, 'def': 30}",2,2,0,1,0.7930999999999999,l,2018-10-27 16:00:00,0,0,1,0,-0.5934439999999999
h,1.72972,1.03159,0.221172,1.03159,"{'att': 219, 'def': 14}","{'att': 189, 'def': 42}",6,9,2,1,2.0497,w,2018-11-05 16:00:00,1,0,0,3,-0.810418
a,0.790198,1.27383,0.790198,1.27383,"{'att': 344, 'def': 27}","{'att': 246, 'def': 15}",5,7,0,2,0.9448000000000001,l,2018-11-09 16:30:00,0,0,1,0,-0.48363200000000006
h,0.629542,1.2036,0.629542,1.2036,"{'att': 308, 'def': 11}","{'att': 225, 'def': 28}",2,13,1,1,0.8758999999999999,d,2018-11-24 16:00:00,0,1,0,1,-0.574058
h,2.04341,0.511755,1.28913,0.511755,"{'att': 219, 'def': 19}","{'att': 233, 'def': 24}",5,4,0,0,2.5976,d,2018-12-01 16:00:00,0,1,0,1,0.7773750000000001
h,0.971855,3.35541,0.971855,1.84686,"{'att': 319, 'def': 20}","{'att': 190, 'def': 22}",7,8,0,3,0.1315,l,2018-12-08 17:00:00,0,0,1,0,-0.8750049999999999
a,0.257685,1.13185,0.257685,1.13185,"{'att': 250, 'def': 24}","{'att': 159, 'def': 26}",0,8,1,0,0.5579000000000001,w,2019-03-01 13:30:00,1,0,0,3,-0.8741650000000001
h,0.331727,2.94502,0.331727,2.94502,"{'att': 258, 'def': 26}","{'att': 159, 'def': 35}",4,11,0,2,0.0927,l,2019-03-10 18:00:00,0,0,1,0,-2.613293
h,0.312381,1.52371,0.312381,0.769437,"{'att': 372, 'def': 20}","{'att': 221, 'def': 25}",1,6,0,2,0.31410000000000005,l,2019-03-15 16:30:00,0,0,1,0,-0.457056
a,0.0821372,5.16488,0.0821372,4.4106,"{'att': 440, 'def': 14}","{'att': 135, 'def': 22}",3,19,0,5,0.0006,l,2019-03-31 16:00:00,0,0,1,0,-4.3284628
h,0.531895,2.80375,0.531895,2.80375,"{'att': 198, 'def': 20}","{'att': 167, 'def': 28}",1,19,1,1,0.1785,d,2019-04-06 12:00:00,0,1,0,1,-2.271855
a,0.411044,3.56344,0.411044,3.56344,"{'att': 281, 'def': 16}","{'att': 274, 'def': 24}",1,20,0,5,0.035199999999999995,l,2019-04-14 14:30:00,0,0,1,0,-3.152396
h,0.360564,0.853618,0.360564,0.853618,"{'att': 325, 'def': 31}","{'att': 331, 'def': 30}",2,1,0,1,0.8022,l,2019-04-19 17:30:00,0,0,1,0,-0.493054
a,0.534659,2.0741,0.534659,2.0741,"{'att': 331, 'def': 5}","{'att': 284, 'def': 30}",3,23,0,2,0.3876,l,2019-04-24 17:30:00,0,0,1,0,-1.539441
h,0.923193,1.49277,0.923193,1.49277,"{'att': 181, 'def': 25}","{'att': 256, 'def': 14}",7,6,1,1,0.9017,d,2019-04-27 14:30:00,0,1,0,1,-0.5695769999999999
a,1.08058,1.46955,1.08058,1.46955,"{'att': 297, 'def': 24}","{'att': 182, 'def': 38}",5,9,1,3,1.0537999999999998,l,2019-05-03 12:00:00,0,0,1,0,-0.3889699999999998
h,0.217792,1.6843,0.217792,0.930028,"{'att': 314, 'def': 22}","{'att': 241, 'def': 28}",2,8,0,1,0.2107,l,2019-05-10 14:30:00,0,0,1,0,-0.712236
a,0.343259,0.745119,0.343259,0.745119,"{'att': 326, 'def': 9}","{'att': 272, 'def': 30}",1,7,0,0,0.8144,d,2019-05-20 16:00:00,0,1,0,1,-0.40186
h,0.713663,0.78925,0.713663,0.78925,"{'att': 278, 'def': 19}","{'att': 211, 'def': 19}",9,2,0,2,1.2327000000000001,l,2019-05-26 11:00:00,0,0,1,0,-0.07558699999999996
