h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.82454,0.122652,1.82454,0.122652,"{'att': 127, 'def': 33}","{'att': 319, 'def': 18}",20,3,1,0,2.6754,w,2015-07-18 19:30:00,1,0,0,3,1.701888
a,2.08305,0.385422,1.32878,0.385422,"{'att': 176, 'def': 26}","{'att': 355, 'def': 24}",10,3,2,0,2.6417,w,2015-07-24 20:00:00,1,0,0,3,0.9433580000000001
h,1.88274,1.00708,1.88274,1.00708,"{'att': 161, 'def': 35}","{'att': 275, 'def': 29}",12,4,1,0,2.0408999999999997,w,2015-08-01 20:30:00,1,0,0,3,0.8756600000000001
h,1.64321,0.240928,0.888939,0.240928,"{'att': 214, 'def': 25}","{'att': 394, 'def': 21}",10,4,2,0,2.5859,w,2015-08-09 14:30:00,1,0,0,3,0.648011
a,1.92167,2.36242,1.92167,1.60814,"{'att': 259, 'def': 21}","{'att': 144, 'def': 25}",12,6,2,1,1.0755000000000001,w,2015-08-14 22:30:00,1,0,0,3,0.3135300000000001
h,1.49005,0.662159,1.49005,0.662159,"{'att': 242, 'def': 24}","{'att': 311, 'def': 20}",13,2,2,1,2.0679,w,2015-08-22 19:00:00,1,0,0,3,0.827891
a,1.61607,1.2331,0.861793,0.478827,"{'att': 139, 'def': 18}","{'att': 325, 'def': 15}",6,4,1,0,1.7277,w,2015-08-30 21:00:00,1,0,0,3,0.38296600000000003
h,1.66696,1.24357,0.912683,0.489295,"{'att': 307, 'def': 23}","{'att': 220, 'def': 24}",3,2,2,2,1.729,d,2015-09-12 15:00:00,0,1,0,1,0.42338800000000004
a,1.91846,2.13964,1.91846,2.13964,"{'att': 202, 'def': 21}","{'att': 324, 'def': 16}",9,13,6,4,1.1699000000000002,w,2015-09-20 14:30:00,1,0,0,3,-0.22117999999999993
h,1.31656,1.36664,0.562291,0.612363,"{'att': 189, 'def': 30}","{'att': 263, 'def': 20}",9,1,1,1,1.2477,d,2015-09-26 15:00:00,0,1,0,1,-0.050072000000000005
a,2.28977,1.03371,2.28977,1.03371,"{'att': 212, 'def': 24}","{'att': 289, 'def': 21}",8,6,2,0,2.4086999999999996,w,2015-10-04 14:30:00,1,0,0,3,1.25606
h,1.88966,0.790266,1.88966,0.790266,"{'att': 235, 'def': 28}","{'att': 296, 'def': 21}",15,4,3,2,2.1956,w,2015-10-17 15:00:00,1,0,0,3,1.0993939999999998
a,1.11688,0.462358,1.11688,0.462358,"{'att': 257, 'def': 36}","{'att': 264, 'def': 23}",8,2,0,0,2.0964,d,2015-10-25 20:00:00,0,1,0,1,0.654522
h,2.99903,0.209956,2.24475,0.209956,"{'att': 112, 'def': 34}","{'att': 363, 'def': 20}",17,1,2,0,2.9294000000000002,w,2015-10-31 15:30:00,1,0,0,3,2.0347939999999998
a,0.756333,1.04769,0.756333,1.04769,"{'att': 178, 'def': 15}","{'att': 226, 'def': 17}",15,4,1,2,1.0451,l,2015-11-08 18:00:00,0,0,1,0,-0.291357
h,1.0897,1.82346,1.0897,1.06919,"{'att': 201, 'def': 28}","{'att': 264, 'def': 14}",22,3,0,2,0.7844,l,2015-11-21 15:00:00,0,0,1,0,0.020509999999999806
a,0.992361,0.485458,0.992361,0.485458,"{'att': 166, 'def': 25}","{'att': 335, 'def': 27}",5,4,1,1,1.8580999999999999,d,2015-11-29 16:00:00,0,1,0,1,0.5069030000000001
a,1.81261,1.23961,1.81261,1.23961,"{'att': 156, 'def': 27}","{'att': 294, 'def': 22}",24,5,0,2,1.7924,l,2015-12-03 18:00:00,0,0,1,0,0.573
h,2.49728,0.28828,2.49728,0.28828,"{'att': 201, 'def': 27}","{'att': 198, 'def': 22}",10,3,1,0,2.879,w,2016-03-06 20:30:00,1,0,0,3,2.209
a,0.356949,1.9087,0.356949,1.9087,"{'att': 159, 'def': 16}","{'att': 300, 'def': 23}",3,7,0,2,0.2555,l,2016-03-12 20:30:00,0,0,1,0,-1.551751
h,3.06283,0.00903018,3.06283,0.00903018,"{'att': 142, 'def': 32}","{'att': 261, 'def': 34}",18,1,2,0,2.9888000000000003,w,2016-03-19 20:30:00,1,0,0,3,3.05379982
a,0.294711,1.46398,0.294711,1.46398,"{'att': 207, 'def': 25}","{'att': 146, 'def': 23}",1,5,0,2,0.3451,l,2016-04-03 20:30:00,0,0,1,0,-1.1692690000000001
h,2.27809,0.352277,2.27809,0.352277,"{'att': 128, 'def': 18}","{'att': 305, 'def': 21}",15,3,7,1,2.6829,w,2016-04-09 14:30:00,1,0,0,3,1.9258130000000002
a,1.34537,0.410669,1.34537,0.410669,"{'att': 142, 'def': 24}","{'att': 300, 'def': 16}",12,4,1,1,2.2257,d,2016-04-16 18:00:00,0,1,0,1,0.934701
h,0.858353,0.522345,0.858353,0.522345,"{'att': 120, 'def': 34}","{'att': 197, 'def': 17}",8,4,1,0,1.701,w,2016-04-24 18:00:00,1,0,0,3,0.3360080000000001
a,2.93974,0.0558242,2.93974,0.0558242,"{'att': 237, 'def': 32}","{'att': 323, 'def': 10}",12,1,3,0,2.9483,w,2016-04-28 18:00:00,1,0,0,3,2.8839158
h,1.59097,0.133744,1.59097,0.133744,"{'att': 229, 'def': 31}","{'att': 240, 'def': 12}",7,1,1,0,2.7005,w,2016-05-07 15:30:00,1,0,0,3,1.457226
a,1.56538,0.621548,1.56538,0.621548,"{'att': 97, 'def': 17}","{'att': 318, 'def': 9}",9,1,3,1,2.2211,w,2016-05-11 18:00:00,1,0,0,3,0.943832
h,1.41211,0.605535,1.41211,0.605535,"{'att': 369, 'def': 31}","{'att': 153, 'def': 23}",4,3,2,0,2.0981,w,2016-05-16 20:30:00,1,0,0,3,0.8065749999999999
a,0.955114,1.0359,0.955114,1.0359,"{'att': 218, 'def': 31}","{'att': 225, 'def': 23}",15,7,1,0,1.2288,w,2016-05-21 14:30:00,1,0,0,3,-0.08078600000000002
