h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.90496,1.58082,1.90496,1.58082,"{'att': 278, 'def': 23}","{'att': 307, 'def': 21}",6,8,2,2,1.6191,d,2017-07-18 17:30:00,0,1,0,1,0.3241400000000001
h,0.568819,0.758768,0.568819,0.758768,"{'att': 235, 'def': 31}","{'att': 228, 'def': 27}",5,4,0,1,1.086,l,2017-07-23 15:30:00,0,0,1,0,-0.18994900000000003
a,0.762292,1.37949,0.762292,0.62521,"{'att': 223, 'def': 20}","{'att': 209, 'def': 11}",9,7,0,2,0.7559,l,2017-07-29 18:00:00,0,0,1,0,0.13708199999999993
h,0.627498,0.631298,0.627498,0.631298,"{'att': 181, 'def': 28}","{'att': 232, 'def': 31}",3,3,3,0,1.3098999999999998,w,2017-08-05 15:30:00,1,0,0,3,-0.0038000000000000256
a,0.464208,1.54773,0.464208,0.793462,"{'att': 124, 'def': 20}","{'att': 289, 'def': 29}",4,4,0,1,0.4459,l,2017-08-09 18:00:00,0,0,1,0,-0.329254
a,1.57319,0.993959,0.818942,0.993959,"{'att': 251, 'def': 23}","{'att': 166, 'def': 22}",2,5,3,1,1.8830000000000002,w,2017-08-12 18:00:00,1,0,0,3,-0.1750170000000001
h,1.73436,1.51035,1.73436,1.51035,"{'att': 199, 'def': 20}","{'att': 206, 'def': 24}",12,5,1,1,1.5165,d,2017-08-20 15:30:00,0,1,0,1,0.22400999999999982
a,0.291629,0.877567,0.291629,0.877567,"{'att': 268, 'def': 35}","{'att': 206, 'def': 29}",3,1,0,2,0.7378,l,2017-08-27 18:00:00,0,0,1,0,-0.585938
h,0.804521,0.463515,0.804521,0.463515,"{'att': 304, 'def': 18}","{'att': 89, 'def': 21}",2,8,0,0,1.7669,d,2017-09-10 12:00:00,0,1,0,1,0.34100600000000003
a,1.50334,0.886981,1.50334,0.886981,"{'att': 229, 'def': 13}","{'att': 264, 'def': 25}",5,8,0,1,1.9542000000000002,l,2017-09-15 17:30:00,0,0,1,0,0.6163589999999999
h,0.225297,0.414146,0.225297,0.414146,"{'att': 255, 'def': 16}","{'att': 223, 'def': 37}",3,4,0,0,0.9783999999999999,d,2017-09-23 14:30:00,0,1,0,1,-0.18884900000000002
a,0.675557,2.09584,0.675557,2.09584,"{'att': 341, 'def': 17}","{'att': 225, 'def': 22}",4,13,0,3,0.4051,l,2017-10-01 14:30:00,0,0,1,0,-1.420283
h,1.24976,0.465276,1.24976,0.465276,"{'att': 207, 'def': 28}","{'att': 145, 'def': 18}",7,6,2,0,2.0080999999999998,w,2017-10-14 12:00:00,1,0,0,3,0.784484
a,0.0692083,2.06915,0.0692083,2.06915,"{'att': 290, 'def': 13}","{'att': 154, 'def': 19}",1,6,0,0,0.09609999999999999,d,2017-10-21 14:30:00,0,1,0,1,-1.9999417
h,1.59944,0.552177,0.84516,0.552177,"{'att': 97, 'def': 23}","{'att': 224, 'def': 17}",11,3,0,1,2.2854,l,2017-10-29 11:00:00,0,0,1,0,0.292983
a,0.640363,0.786852,0.640363,0.786852,"{'att': 263, 'def': 23}","{'att': 163, 'def': 25}",5,2,2,2,1.1836000000000002,d,2017-11-03 17:30:00,0,1,0,1,-0.14648899999999998
h,1.04651,1.31739,1.04651,1.31739,"{'att': 241, 'def': 42}","{'att': 186, 'def': 40}",4,12,1,1,1.0964,d,2017-11-18 11:00:00,0,1,0,1,-0.27088
a,1.06456,1.36308,0.310293,1.36308,"{'att': 212, 'def': 20}","{'att': 182, 'def': 20}",5,6,1,2,1.0987,l,2017-11-24 14:30:00,0,0,1,0,-1.0527870000000001
h,1.73172,0.267006,1.73172,0.267006,"{'att': 325, 'def': 27}","{'att': 159, 'def': 18}",14,7,2,0,2.5517000000000003,w,2017-12-02 11:00:00,1,0,0,3,1.4647139999999998
h,2.13619,0.616825,2.13619,0.616825,"{'att': 294, 'def': 22}","{'att': 128, 'def': 35}",8,1,2,0,2.4988,w,2017-12-09 11:00:00,1,0,0,3,1.519365
a,0.9249,1.17695,0.170625,1.17695,"{'att': 223, 'def': 18}","{'att': 177, 'def': 18}",4,8,1,1,1.0956000000000001,d,2018-03-04 11:00:00,0,1,0,1,-1.006325
h,0.333333,0.261914,0.333333,0.261914,"{'att': 333, 'def': 17}","{'att': 164, 'def': 31}",2,7,0,0,1.2974,d,2018-03-10 13:30:00,0,1,0,1,0.07141900000000001
h,2.91384,0.675111,2.15956,0.675111,"{'att': 165, 'def': 26}","{'att': 271, 'def': 18}",7,4,2,1,2.7792,w,2018-03-31 00:00:00,1,0,0,3,1.484449
a,1.58843,1.49045,1.58843,1.49045,"{'att': 206, 'def': 14}","{'att': 124, 'def': 24}",5,17,2,1,1.4891999999999999,w,2018-04-09 16:30:00,1,0,0,3,0.09797999999999996
h,0.396484,2.32272,0.396484,1.56844,"{'att': 152, 'def': 22}","{'att': 232, 'def': 26}",4,6,0,4,0.17300000000000001,l,2018-04-14 11:00:00,0,0,1,0,-1.171956
a,0.366021,1.64953,0.366021,0.895253,"{'att': 224, 'def': 15}","{'att': 219, 'def': 19}",6,8,1,2,0.3,l,2018-04-18 16:30:00,0,0,1,0,-0.5292319999999999
a,1.12547,0.50464,1.12547,0.50464,"{'att': 183, 'def': 20}","{'att': 247, 'def': 27}",4,7,1,0,1.964,w,2018-04-22 08:00:00,1,0,0,3,0.62083
h,0.405947,0.190462,0.405947,0.190462,"{'att': 351, 'def': 18}","{'att': 219, 'def': 33}",1,7,0,0,1.4797,d,2018-04-30 11:00:00,0,1,0,1,0.215485
a,0.592756,0.576021,0.592756,0.576021,"{'att': 161, 'def': 28}","{'att': 229, 'def': 20}",3,5,2,1,1.3279,w,2018-05-05 12:00:00,1,0,0,3,0.016734999999999944
a,1.98094,0.882084,1.22667,0.882084,"{'att': 214, 'def': 18}","{'att': 162, 'def': 22}",2,14,1,0,2.2239000000000004,w,2018-05-13 12:00:00,1,0,0,3,0.34458599999999995
