h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.19129,1.19659,2.19129,1.19659,"{'att': 163, 'def': 41}","{'att': 144, 'def': 26}",1,6,4,0,2.1788000000000003,w,2014-08-01 17:00:00,1,0,0,3,0.9946999999999999
a,1.2314,0.470186,1.2314,0.470186,"{'att': 238, 'def': 24}","{'att': 110, 'def': 25}",5,5,2,1,2.2177000000000002,w,2014-08-10 10:30:00,1,0,0,3,0.7612140000000001
a,0.253954,3.24782,0.253954,2.49354,"{'att': 229, 'def': 20}","{'att': 197, 'def': 21}",3,10,0,4,0.032,l,2014-08-14 18:00:00,0,0,1,0,-2.239586
a,1.1632,0.880551,0.408928,0.880551,"{'att': 292, 'def': 21}","{'att': 128, 'def': 25}",3,8,1,0,1.6462999999999999,w,2014-08-17 10:30:00,1,0,0,3,-0.47162299999999996
a,2.35689,0.395761,2.35689,0.395761,"{'att': 270, 'def': 30}","{'att': 237, 'def': 18}",12,2,2,1,2.7287,w,2014-08-23 11:00:00,1,0,0,3,1.961129
a,0.848683,1.4545,0.848683,1.4545,"{'att': 191, 'def': 21}","{'att': 262, 'def': 24}",4,1,0,2,0.7512000000000001,l,2014-08-30 14:00:00,0,0,1,0,-0.6058169999999999
h,2.58205,0.696589,2.58205,0.696589,"{'att': 185, 'def': 28}","{'att': 252, 'def': 25}",16,1,3,1,2.5719000000000003,w,2014-09-14 10:30:00,1,0,0,3,1.8854610000000003
h,0.903857,0.691701,0.903857,0.691701,"{'att': 178, 'def': 41}","{'att': 274, 'def': 20}",6,1,1,1,1.4899,d,2014-09-20 17:00:00,0,1,0,1,0.212156
a,0.740547,0.536108,0.740547,0.536108,"{'att': 261, 'def': 24}","{'att': 131, 'def': 24}",5,1,0,0,1.5348,d,2014-09-27 15:30:00,0,1,0,1,0.20443899999999993
a,0.424541,1.39345,0.424541,1.39345,"{'att': 184, 'def': 41}","{'att': 221, 'def': 20}",11,2,0,2,0.48760000000000003,l,2014-10-19 10:30:00,0,0,1,0,-0.968909
h,0.73552,0.585647,0.73552,0.585647,"{'att': 248, 'def': 18}","{'att': 241, 'def': 23}",4,4,1,1,1.4605000000000001,d,2014-10-26 10:30:00,0,1,0,1,0.14987299999999992
a,1.92836,3.01416,1.92836,2.25989,"{'att': 174, 'def': 23}","{'att': 183, 'def': 32}",1,16,3,3,0.669,d,2014-11-02 16:00:00,0,1,0,1,-0.3315299999999999
h,2.4349,0.82697,2.4349,0.82697,"{'att': 195, 'def': 39}","{'att': 330, 'def': 14}",4,6,2,0,2.4559,w,2014-11-09 15:00:00,1,0,0,3,1.6079299999999999
h,2.16596,1.54142,2.16596,0.787145,"{'att': 194, 'def': 20}","{'att': 246, 'def': 17}",9,2,4,2,1.887,w,2014-11-23 15:30:00,1,0,0,3,1.3788150000000001
a,0.66282,0.730688,0.66282,0.730688,"{'att': 202, 'def': 27}","{'att': 169, 'def': 21}",2,6,0,1,1.2656,l,2014-11-30 10:30:00,0,0,1,0,-0.06786800000000004
h,1.12797,0.474871,1.12797,0.474871,"{'att': 163, 'def': 22}","{'att': 283, 'def': 21}",9,2,1,1,1.9188999999999998,d,2014-12-04 16:45:00,0,1,0,1,0.6530989999999999
h,1.70585,0.500514,1.70585,0.500514,"{'att': 190, 'def': 31}","{'att': 242, 'def': 19}",7,5,2,0,2.3645,w,2014-12-08 17:00:00,1,0,0,3,1.205336
h,1.29783,1.82727,1.29783,1.82727,"{'att': 269, 'def': 29}","{'att': 206, 'def': 31}",6,5,1,3,0.9380999999999999,l,2015-03-08 10:30:00,0,0,1,0,-0.5294399999999999
