h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.39504,1.22457,1.39504,1.22457,"{'att': 100, 'def': 29}","{'att': 234, 'def': 29}",17,6,2,2,1.4753,d,2021-10-16 13:30:00,0,1,0,1,0.17047000000000012
h,1.22742,1.09495,1.22742,1.09495,"{'att': 272, 'def': 37}","{'att': 194, 'def': 33}",4,7,2,1,1.3939000000000001,w,2021-10-25 16:00:00,1,0,0,3,0.13246999999999987
a,0.786608,0.89755,0.786608,0.89755,"{'att': 114, 'def': 32}","{'att': 259, 'def': 14}",5,2,2,1,1.1885000000000001,w,2021-10-30 16:00:00,1,0,0,3,-0.11094199999999999
a,1.18269,0.444956,1.18269,0.444956,"{'att': 124, 'def': 22}","{'att': 249, 'def': 23}",7,4,1,1,2.0427999999999997,d,2021-11-07 16:00:00,0,1,0,1,0.737734
h,0.343351,1.68333,0.343351,1.68333,"{'att': 182, 'def': 18}","{'att': 202, 'def': 33}",7,10,1,2,0.3756,l,2021-11-20 13:30:00,0,0,1,0,-1.339979
a,0.28357,1.55965,0.28357,1.55965,"{'att': 142, 'def': 29}","{'att': 279, 'def': 29}",2,6,1,3,0.34840000000000004,l,2021-11-29 16:00:00,0,0,1,0,-1.2760799999999999
h,0.638278,1.89403,0.638278,1.13976,"{'att': 154, 'def': 40}","{'att': 267, 'def': 29}",7,7,0,1,0.4115,l,2021-12-04 16:00:00,0,0,1,0,-0.5014820000000001
h,0.666086,0.877173,0.666086,0.877173,"{'att': 119, 'def': 34}","{'att': 227, 'def': 27}",6,10,2,0,1.1187,w,2021-12-12 16:00:00,1,0,0,3,-0.21108700000000002
h,3.249,0.893298,2.4762,0.893298,"{'att': 151, 'def': 28}","{'att': 187, 'def': 28}",16,7,3,2,2.7888,w,2022-03-06 11:00:00,1,0,0,3,1.5829019999999998
h,0.831312,3.1287,0.831312,3.1287,"{'att': 192, 'def': 17}","{'att': 144, 'def': 29}",3,11,1,2,0.1118,l,2022-03-12 16:00:00,0,0,1,0,-2.2973879999999998
a,0.990509,2.03994,0.990509,2.03994,"{'att': 176, 'def': 19}","{'att': 179, 'def': 31}",4,14,3,2,0.6648,w,2022-03-19 13:30:00,1,0,0,3,-1.0494310000000002
h,0.552474,0.845437,0.552474,0.845437,"{'att': 119, 'def': 27}","{'att': 105, 'def': 22}",0,5,1,0,0.9240999999999999,w,2022-04-02 17:30:00,1,0,0,3,-0.292963
a,1.30538,1.92627,0.551109,1.172,"{'att': 191, 'def': 19}","{'att': 133, 'def': 21}",1,5,1,4,0.8797999999999999,l,2022-04-10 16:30:00,0,0,1,0,-0.620891
a,2.12535,1.35178,1.37108,1.35178,"{'att': 268, 'def': 17}","{'att': 185, 'def': 14}",10,20,2,2,1.9483000000000001,d,2022-04-17 13:30:00,0,1,0,1,0.019300000000000095
h,1.66029,1.0321,1.66029,1.0321,"{'att': 178, 'def': 19}","{'att': 239, 'def': 23}",6,4,2,1,1.8729,w,2022-04-23 13:30:00,1,0,0,3,0.62819
a,0.646136,2.03745,0.646136,2.03745,"{'att': 374, 'def': 38}","{'att': 148, 'def': 17}",1,13,1,3,0.441,l,2022-04-30 16:30:00,0,0,1,0,-1.3913140000000002
a,0.443629,1.49144,0.443629,1.49144,"{'att': 213, 'def': 19}","{'att': 111, 'def': 21}",4,13,0,1,0.40190000000000003,l,2022-05-04 16:00:00,0,0,1,0,-1.047811
h,1.52392,1.29071,0.769644,1.29071,"{'att': 93, 'def': 28}","{'att': 286, 'def': 27}",6,3,1,0,1.5251000000000001,w,2022-05-08 16:00:00,1,0,0,3,-0.521066
h,1.59417,1.70966,1.59417,0.955384,"{'att': 185, 'def': 20}","{'att': 265, 'def': 30}",12,5,3,3,1.2901,d,2022-05-14 13:30:00,0,1,0,1,0.6387860000000001
a,0.785607,1.13368,0.785607,1.13368,"{'att': 263, 'def': 25}","{'att': 181, 'def': 23}",9,10,1,0,1.009,w,2022-05-21 14:00:00,1,0,0,3,-0.34807299999999997
