h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.90184,0.977467,1.14756,0.977467,"{'att': 233, 'def': 32}","{'att': 201, 'def': 18}",11,5,3,1,2.1193,w,2017-07-15 18:00:00,1,0,0,3,0.17009299999999994
h,1.13727,1.81275,1.13727,1.81275,"{'att': 214, 'def': 21}","{'att': 260, 'def': 19}",15,5,1,3,0.7754,l,2017-07-21 17:30:00,0,0,1,0,-0.6754800000000001
h,3.01512,0.119905,2.26085,0.119905,"{'att': 188, 'def': 28}","{'att': 390, 'def': 5}",17,0,2,0,2.9364,w,2017-07-29 13:00:00,1,0,0,3,2.140945
h,1.01213,1.30047,1.01213,1.30047,"{'att': 114, 'def': 24}","{'att': 249, 'def': 13}",21,4,1,2,1.0776999999999999,l,2017-08-06 15:30:00,0,0,1,0,-0.28834000000000004
a,2.92209,0.426888,2.92209,0.426888,"{'att': 178, 'def': 30}","{'att': 160, 'def': 13}",14,2,2,1,2.8507,w,2017-08-09 18:00:00,1,0,0,3,2.495202
h,1.33478,0.53619,1.33478,0.53619,"{'att': 232, 'def': 27}","{'att': 153, 'def': 24}",4,3,2,1,2.1955999999999998,w,2017-08-12 15:30:00,1,0,0,3,0.79859
a,0.324718,0.278574,0.324718,0.278574,"{'att': 184, 'def': 28}","{'att': 206, 'def': 16}",9,4,0,0,1.2605,d,2017-08-19 13:00:00,0,1,0,1,0.04614400000000002
h,1.43005,1.61441,1.43005,1.61441,"{'att': 101, 'def': 24}","{'att': 285, 'def': 13}",19,3,0,1,1.2164,l,2017-08-27 15:30:00,0,0,1,0,-0.18435999999999986
a,0.966823,0.451705,0.966823,0.451705,"{'att': 195, 'def': 25}","{'att': 264, 'def': 13}",8,2,1,0,1.8452,w,2017-09-08 15:30:00,1,0,0,3,0.515118
h,1.53298,0.489346,1.53298,0.489346,"{'att': 261, 'def': 14}","{'att': 273, 'def': 14}",10,6,2,0,2.2912999999999997,w,2017-09-16 14:30:00,1,0,0,3,1.043634
a,0.414146,0.225297,0.414146,0.225297,"{'att': 223, 'def': 37}","{'att': 255, 'def': 16}",4,3,0,0,1.453,d,2017-09-23 14:30:00,0,1,0,1,0.18884900000000002
h,1.13841,0.446447,0.38413,0.446447,"{'att': 167, 'def': 34}","{'att': 276, 'def': 30}",4,1,0,0,2.1132,d,2017-10-01 12:00:00,0,1,0,1,-0.062316999999999956
a,1.64312,0.821885,1.64312,0.821885,"{'att': 276, 'def': 18}","{'att': 124, 'def': 16}",12,18,1,0,1.9988000000000001,w,2017-10-14 17:00:00,1,0,0,3,0.8212349999999999
h,0.622711,0.89751,0.622711,0.89751,"{'att': 207, 'def': 27}","{'att': 178, 'def': 27}",7,4,0,0,1.0616999999999999,d,2017-10-22 14:30:00,0,1,0,1,-0.274799
a,0.212849,0.826455,0.212849,0.826455,"{'att': 229, 'def': 20}","{'att': 219, 'def': 8}",7,3,0,1,0.6896,l,2017-10-27 17:30:00,0,0,1,0,-0.6136060000000001
a,0.692279,1.78701,0.692279,1.03273,"{'att': 190, 'def': 28}","{'att': 244, 'def': 20}",9,10,2,2,0.4692,d,2017-11-05 13:30:00,0,1,0,1,-0.34045099999999995
a,3.87655,1.4405,3.87655,1.4405,"{'att': 162, 'def': 31}","{'att': 306, 'def': 12}",29,7,4,2,2.7174,w,2017-11-18 09:00:00,1,0,0,3,2.43605
a,1.52604,0.214594,0.771762,0.214594,"{'att': 290, 'def': 22}","{'att': 208, 'def': 21}",7,1,1,0,2.5778,w,2017-11-26 11:00:00,1,0,0,3,0.5571679999999999
h,3.12878,0.0835915,0.865959,0.0835915,"{'att': 103, 'def': 22}","{'att': 334, 'def': 11}",16,2,6,0,2.9742,w,2017-12-01 16:30:00,1,0,0,3,0.7823675
a,0.420024,2.65879,0.420024,2.65879,"{'att': 153, 'def': 20}","{'att': 316, 'def': 16}",7,6,0,3,0.1649,l,2017-12-10 13:30:00,0,0,1,0,-2.238766
h,0.847393,0.377689,0.847393,0.377689,"{'att': 223, 'def': 48}","{'att': 278, 'def': 16}",11,1,1,0,1.8095,w,2018-03-03 11:00:00,1,0,0,3,0.46970399999999995
a,2.7908,1.98166,2.7908,1.98166,"{'att': 264, 'def': 34}","{'att': 180, 'def': 16}",15,9,3,0,1.8978,w,2018-03-11 13:30:00,1,0,0,3,0.80914
a,1.78358,0.363947,1.78358,0.363947,"{'att': 125, 'def': 14}","{'att': 157, 'def': 25}",4,2,2,1,2.5288999999999997,w,2018-04-01 17:00:00,1,0,0,3,1.419633
h,1.49045,1.58843,1.49045,1.58843,"{'att': 124, 'def': 24}","{'att': 206, 'def': 14}",17,5,1,2,1.2072,l,2018-04-09 16:30:00,0,0,1,0,-0.09797999999999996
a,1.34637,1.35626,1.34637,1.35626,"{'att': 159, 'def': 19}","{'att': 249, 'def': 13}",11,9,1,1,1.3564,d,2018-04-15 13:30:00,0,1,0,1,-0.009889999999999954
h,1.50014,0.188642,1.50014,0.188642,"{'att': 119, 'def': 16}","{'att': 328, 'def': 16}",18,4,3,0,2.5153,w,2018-04-18 16:30:00,1,0,0,3,1.311498
h,1.13132,0.944172,1.13132,0.944172,"{'att': 214, 'def': 27}","{'att': 233, 'def': 21}",11,9,2,1,1.4906,w,2018-04-22 13:30:00,1,0,0,3,0.1871480000000001
a,0.514121,1.87923,0.514121,1.87923,"{'att': 217, 'def': 25}","{'att': 176, 'def': 20}",10,4,0,0,0.4181,d,2018-04-29 13:30:00,0,1,0,1,-1.365109
h,2.91448,0.134823,2.91448,0.134823,"{'att': 277, 'def': 12}","{'att': 358, 'def': 27}",10,6,6,0,2.9343000000000004,w,2018-05-06 17:00:00,1,0,0,3,2.7796570000000003
h,2.13603,0.328859,2.13603,0.328859,"{'att': 179, 'def': 29}","{'att': 288, 'def': 12}",22,4,2,1,2.7173000000000003,w,2018-05-13 12:00:00,1,0,0,3,1.8071709999999999
