h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.169375,3.49023,0.169375,2.73596,"{'att': 150, 'def': 22}","{'att': 292, 'def': 23}",6,26,0,2,0.0286,l,2022-07-16 12:00:00,0,0,1,0,-2.566585
a,0.453401,1.77015,0.453401,1.77015,"{'att': 241, 'def': 19}","{'att': 211, 'def': 23}",5,10,0,3,0.39049999999999996,l,2022-07-23 14:30:00,0,0,1,0,-1.316749
h,1.42402,2.07336,1.42402,0.564806,"{'att': 232, 'def': 18}","{'att': 294, 'def': 15}",12,3,1,3,0.8307,l,2022-07-29 15:00:00,0,0,1,0,0.859214
h,0.854633,3.44152,0.854633,3.44152,"{'att': 289, 'def': 17}","{'att': 256, 'def': 28}",6,20,0,2,0.1557,l,2022-08-06 12:00:00,0,0,1,0,-2.586887
a,0.852312,0.777784,0.852312,0.777784,"{'att': 153, 'def': 19}","{'att': 230, 'def': 15}",5,15,0,0,1.4073,d,2022-08-12 17:00:00,0,1,0,1,0.07452799999999993
h,0.924809,0.650047,0.924809,0.650047,"{'att': 211, 'def': 17}","{'att': 227, 'def': 16}",6,7,0,1,1.6085,l,2022-08-20 10:00:00,0,0,1,0,0.27476199999999995
h,0.706714,2.46854,0.706714,2.46854,"{'att': 300, 'def': 18}","{'att': 271, 'def': 18}",3,14,0,4,0.2983,l,2022-08-28 10:00:00,0,0,1,0,-1.7618260000000001
a,0.43827,0.737368,0.43827,0.737368,"{'att': 190, 'def': 28}","{'att': 210, 'def': 21}",3,6,1,2,0.9991000000000001,l,2022-09-03 17:30:00,0,0,1,0,-0.29909800000000003
h,1.08301,0.861666,1.08301,0.10739,"{'att': 179, 'def': 17}","{'att': 212, 'def': 17}",11,2,2,0,1.4586000000000001,w,2022-09-11 10:00:00,1,0,0,3,0.97562
h,1.13112,1.25821,1.13112,1.25821,"{'att': 156, 'def': 13}","{'att': 242, 'def': 14}",11,10,1,2,1.2475999999999998,l,2022-09-17 09:00:00,0,0,1,0,-0.12709000000000015
