h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.800658,2.55788,0.800658,1.80361,"{'att': 174, 'def': 20}","{'att': 233, 'def': 28}",4,6,1,3,0.20840000000000003,l,2020-10-17 13:30:00,0,0,1,0,-1.002952
a,0.972905,1.04974,0.972905,1.04974,"{'att': 293, 'def': 14}","{'att': 148, 'def': 29}",2,8,2,1,1.2605,w,2020-10-24 13:30:00,1,0,0,3,-0.07683499999999988
h,2.53314,0.526046,2.53314,0.526046,"{'att': 195, 'def': 10}","{'att': 167, 'def': 20}",6,10,3,1,2.6862,w,2020-10-31 11:00:00,1,0,0,3,2.007094
a,0.776129,1.33586,0.776129,1.33586,"{'att': 113, 'def': 18}","{'att': 245, 'def': 23}",1,4,0,2,0.8213,l,2020-11-08 11:00:00,0,0,1,0,-0.5597310000000001
h,0.182637,1.08801,0.182637,1.08801,"{'att': 237, 'def': 17}","{'att': 209, 'def': 30}",1,9,0,2,0.4531,l,2020-11-22 16:00:00,0,0,1,0,-0.905373
h,0.998647,1.39365,0.998647,1.39365,"{'att': 181, 'def': 24}","{'att': 160, 'def': 24}",2,13,1,0,1.015,w,2020-11-29 13:30:00,1,0,0,3,-0.3950030000000001
a,1.11127,2.66788,1.11127,1.91361,"{'att': 231, 'def': 14}","{'att': 163, 'def': 24}",3,7,1,3,0.36119999999999997,l,2020-12-05 11:00:00,0,0,1,0,-0.80234
a,2.05102,0.205092,2.05102,0.205092,"{'att': 239, 'def': 23}","{'att': 332, 'def': 24}",8,2,1,0,2.6942000000000004,w,2020-12-13 11:00:00,1,0,0,3,1.8459279999999998
a,0.879554,0.938402,0.879554,0.938402,"{'att': 174, 'def': 31}","{'att': 124, 'def': 27}",8,6,0,0,1.2539,d,2020-12-17 17:00:00,0,1,0,1,-0.05884800000000001
a,1.2972,0.415439,1.2972,0.415439,"{'att': 201, 'def': 23}","{'att': 169, 'def': 22}",4,4,2,0,2.1672,w,2021-02-28 11:00:00,1,0,0,3,0.8817609999999999
h,1.28667,2.97429,0.532399,2.22002,"{'att': 233, 'def': 17}","{'att': 107, 'def': 37}",5,26,2,1,0.2982,w,2021-03-08 13:30:00,1,0,0,3,-1.687621
a,1.38121,0.644367,1.38121,0.644367,"{'att': 181, 'def': 21}","{'att': 188, 'def': 18}",14,6,3,0,2.0337,w,2021-03-14 11:00:00,1,0,0,3,0.736843
h,2.28533,1.24634,2.28533,0.492068,"{'att': 116, 'def': 18}","{'att': 248, 'def': 26}",6,2,1,3,2.1631,l,2021-03-19 16:00:00,0,0,1,0,1.7932620000000001
h,0.309158,0.870872,0.309158,0.870872,"{'att': 220, 'def': 13}","{'att': 164, 'def': 23}",2,4,1,0,0.7317,w,2021-04-03 13:30:00,1,0,0,3,-0.561714
a,1.03747,0.985703,1.03747,0.985703,"{'att': 218, 'def': 18}","{'att': 140, 'def': 23}",3,10,1,0,1.4218,w,2021-04-10 16:00:00,1,0,0,3,0.051766999999999896
a,0.213969,0.895841,0.213969,0.141565,"{'att': 207, 'def': 21}","{'att': 185, 'def': 30}",7,5,1,0,0.45819999999999994,w,2021-04-18 09:00:00,1,0,0,3,0.072404
h,0.219196,1.46425,0.219196,1.46425,"{'att': 317, 'def': 31}","{'att': 226, 'def': 19}",6,13,0,1,0.3367,l,2021-04-25 16:00:00,0,0,1,0,-1.245054
h,0.60277,1.05181,0.60277,1.05181,"{'att': 218, 'def': 7}","{'att': 162, 'def': 21}",2,6,2,0,0.9439,w,2021-05-01 11:00:00,1,0,0,3,-0.4490399999999999
a,1.90911,0.827418,1.15483,0.827418,"{'att': 95, 'def': 14}","{'att': 261, 'def': 11}",0,2,4,2,2.2296000000000005,w,2021-05-08 13:30:00,1,0,0,3,0.32741200000000004
h,1.53532,1.15847,0.781043,0.404195,"{'att': 188, 'def': 17}","{'att': 173, 'def': 23}",12,7,1,1,1.6607,d,2021-05-16 11:00:00,0,1,0,1,0.376848
