h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.445878,0.810915,0.445878,0.810915,"{'att': 242, 'def': 26}","{'att': 170, 'def': 22}",4,6,0,0,0.879,d,2020-08-09 16:00:00,0,1,0,1,-0.36503700000000006
a,0.350143,2.59424,0.350143,1.83996,"{'att': 329, 'def': 25}","{'att': 96, 'def': 26}",4,9,0,2,0.1017,l,2020-08-14 17:00:00,0,0,1,0,-1.489817
h,3.19592,0.579386,2.44164,0.579386,"{'att': 213, 'def': 31}","{'att': 273, 'def': 18}",11,1,3,1,2.844,w,2020-08-19 15:00:00,1,0,0,3,1.862254
a,1.5204,1.47793,0.76612,0.723653,"{'att': 128, 'def': 31}","{'att': 210, 'def': 18}",8,8,2,1,1.3839,w,2020-08-22 13:00:00,1,0,0,3,0.04246700000000003
a,1.2382,1.92877,1.2382,1.17449,"{'att': 228, 'def': 25}","{'att': 130, 'def': 22}",9,11,3,2,0.8382000000000001,w,2020-08-26 15:30:00,1,0,0,3,0.06370999999999993
h,0.824202,1.61708,0.824202,1.61708,"{'att': 139, 'def': 15}","{'att': 203, 'def': 22}",6,5,0,3,0.6747,l,2020-08-30 15:00:00,0,0,1,0,-0.7928780000000001
h,1.4402,0.276374,1.4402,0.276374,"{'att': 116, 'def': 17}","{'att': 263, 'def': 14}",6,6,0,1,2.3819,l,2020-09-12 16:00:00,0,0,1,0,1.1638259999999998
a,0.851315,1.13933,0.851315,1.13933,"{'att': 276, 'def': 24}","{'att': 137, 'def': 25}",5,10,0,1,1.1211000000000002,l,2020-09-21 16:00:00,0,0,1,0,-0.2880149999999999
h,2.69477,0.19454,1.16171,0.19454,"{'att': 239, 'def': 44}","{'att': 218, 'def': 17}",8,2,2,0,2.9179,w,2020-09-27 13:30:00,1,0,0,3,0.9671700000000001
a,0.978238,0.951912,0.223963,0.951912,"{'att': 170, 'def': 25}","{'att': 123, 'def': 16}",11,8,1,1,1.3661999999999999,d,2020-10-04 13:30:00,0,1,0,1,-0.727949
a,1.6828,3.16948,0.92852,3.16948,"{'att': 143, 'def': 17}","{'att': 166, 'def': 17}",10,6,0,3,0.5265,l,2020-10-18 16:00:00,0,0,1,0,-2.2409600000000003
h,2.54154,0.421789,1.78727,0.421789,"{'att': 203, 'def': 17}","{'att': 164, 'def': 33}",7,3,3,1,2.8382,w,2020-10-25 16:00:00,1,0,0,3,1.365481
h,1.592,0.213508,1.592,0.213508,"{'att': 264, 'def': 30}","{'att': 131, 'def': 15}",3,6,2,0,2.6881999999999997,w,2020-10-31 13:30:00,1,0,0,3,1.378492
a,1.3552,0.278967,1.3552,0.278967,"{'att': 208, 'def': 20}","{'att': 260, 'def': 13}",11,3,1,0,2.3499999999999996,w,2020-11-07 16:00:00,1,0,0,3,1.076233
h,1.82562,0.473721,1.07134,0.473721,"{'att': 259, 'def': 18}","{'att': 172, 'def': 21}",8,6,2,2,2.4849,d,2020-11-21 13:30:00,0,1,0,1,0.5976189999999999
h,0.85822,0.620197,0.85822,0.620197,"{'att': 214, 'def': 24}","{'att': 215, 'def': 19}",9,5,0,0,1.545,d,2020-11-28 16:00:00,0,1,0,1,0.23802299999999998
a,0.974876,2.18555,0.220601,2.18555,"{'att': 238, 'def': 20}","{'att': 257, 'def': 25}",8,5,0,2,0.41269999999999996,l,2020-12-07 16:00:00,0,0,1,0,-1.964949
h,0.387644,0.404115,0.387644,0.404115,"{'att': 169, 'def': 31}","{'att': 181, 'def': 30}",7,2,0,1,1.2267000000000001,l,2020-12-13 16:00:00,0,0,1,0,-0.016471000000000013
h,0.938402,0.879554,0.938402,0.879554,"{'att': 124, 'def': 27}","{'att': 174, 'def': 31}",6,8,0,0,1.4146999999999998,d,2020-12-17 17:00:00,0,1,0,1,0.05884800000000001
h,0.93996,1.21256,0.93996,0.458289,"{'att': 217, 'def': 16}","{'att': 196, 'def': 28}",7,4,1,2,1.047,l,2021-02-28 13:30:00,0,0,1,0,0.481671
a,0.722815,1.67938,0.722815,0.925107,"{'att': 222, 'def': 34}","{'att': 209, 'def': 24}",3,10,0,2,0.5443,l,2021-03-06 11:00:00,0,0,1,0,-0.20229200000000003
a,0.368576,2.5036,0.368576,1.74932,"{'att': 316, 'def': 7}","{'att': 209, 'def': 15}",6,7,0,4,0.1465,l,2021-03-13 13:30:00,0,0,1,0,-1.380744
h,1.20574,0.498013,1.20574,0.498013,"{'att': 212, 'def': 30}","{'att': 199, 'def': 26}",4,3,2,0,1.9775,w,2021-03-17 17:00:00,1,0,0,3,0.707727
a,3.88208,0.440138,3.88208,0.440138,"{'att': 348, 'def': 16}","{'att': 146, 'def': 20}",6,16,5,0,2.9242,w,2021-04-03 13:30:00,1,0,0,3,3.441942
a,0.536749,1.37516,0.536749,1.37516,"{'att': 169, 'def': 14}","{'att': 207, 'def': 27}",1,7,0,3,0.6283000000000001,l,2021-04-10 13:30:00,0,0,1,0,-0.8384109999999999
h,1.92018,0.349867,1.16591,0.349867,"{'att': 306, 'def': 21}","{'att': 188, 'def': 31}",8,8,3,1,2.6340999999999997,w,2021-04-17 11:00:00,1,0,0,3,0.8160430000000001
a,0.70119,1.19471,0.70119,1.19471,"{'att': 269, 'def': 17}","{'att': 167, 'def': 26}",1,4,1,1,0.915,d,2021-04-24 11:00:00,0,1,0,1,-0.49351999999999996
a,0.87064,0.245349,0.87064,0.245349,"{'att': 192, 'def': 28}","{'att': 226, 'def': 23}",4,1,0,1,1.9222,l,2021-05-01 11:00:00,0,0,1,0,0.6252909999999999
h,2.34455,0.618884,2.34455,0.618884,"{'att': 153, 'def': 25}","{'att': 257, 'def': 19}",19,1,3,1,2.5962,w,2021-05-07 15:00:00,1,0,0,3,1.725666
h,0.960673,1.71472,0.960673,1.71472,"{'att': 258, 'def': 13}","{'att': 178, 'def': 23}",1,17,2,2,0.7867,d,2021-05-16 11:00:00,0,1,0,1,-0.754047
