team,momentum,last_two_match_result,form_indicator_last_2,win_loss_ratio_last_2,momentum_squared,momentum_cubed,win_ratio_last_5,weighted_form_last_5,std_dev_result_last_5,last_match_xG,last_match_xGA,last_match_xpts,result
Rayo Vallecano,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Rayo Vallecano,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,2.09532,1.1196,2.175,2.0
Rayo Vallecano,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1666666666666667,0.9428090415820634,2.7851,0.837141,2.625,0.0
Rayo Vallecano,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,1.0,0.542939,3.29424,0.1046,0.0
Rayo Vallecano,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.0666666666666667,0.9797958971132713,1.53554,0.91924,1.8762,2.0
Rayo Vallecano,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.0,0.8944271909999159,2.64605,0.556231,2.7165000000000004,1.0
Rayo Vallecano,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.0,0.7483314773547883,1.0345,1.0365,1.3472,1.0
Rayo Vallecano,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.0666666666666667,0.6324555320336759,0.258447,0.35761,1.1017,1.0
Rayo Vallecano,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.0666666666666667,0.4000000000000001,1.78616,1.33689,1.7166,1.0
Rayo Vallecano,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.3333333333333333,0.4,0.998714,0.807105,1.5545999999999998,2.0
Rayo Vallecano,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.2666666666666666,0.4,1.25598,1.18559,1.3661,1.0
Rayo Vallecano,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.2,0.4,0.844003,1.93178,0.5508,1.0
Rayo Vallecano,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8,0.6324555320336759,0.134981,1.85349,0.197,0.0
Rayo Vallecano,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8,0.6324555320336759,1.67584,4.2691,0.2177,1.0
Rayo Vallecano,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4666666666666667,0.48989794855663565,0.912299,1.30627,1.0235,0.0
Rayo Vallecano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.34629,1.6869,0.3549,
Real Betis,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.4444444444444444,0.5,0.969349,0.737812,1.5424,1.0
Real Betis,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8333333333333334,0.816496580927726,1.02642,0.34492,1.9921,0.0
Real Betis,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.2142857142857142,0.82915619758885,0.346198,2.86727,0.0664,2.0
Real Betis,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.8944271909999159,0.91924,1.53554,0.8559000000000001,0.0
Real Betis,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8,0.7483314773547883,0.852869,2.54628,0.3594,1.0
Real Betis,2.0,2.0,1.0,0.0,4.0,8.0,0.2,0.8666666666666667,0.7483314773547883,2.70742,0.570946,2.6849,1.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.2666666666666666,0.7483314773547883,0.870668,1.55108,0.8188000000000001,2.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.2,0.6324555320336759,2.53745,0.510459,2.6842,1.0
Real Betis,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.2,0.4,0.872851,1.89594,0.5837,1.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4666666666666666,0.4898979485566356,1.42816,1.86677,1.0537,2.0
Real Betis,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.6666666666666667,0.4898979485566356,1.43393,0.446425,2.2847000000000004,2.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4666666666666666,0.4898979485566356,2.84664,0.540374,2.7779,1.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6666666666666667,0.4898979485566356,2.17922,0.615603,2.5539,2.0
Real Betis,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4666666666666666,0.4898979485566356,1.92649,0.751589,2.3564000000000003,1.0
Real Betis,1.0,1.0,1.0,0.0,1.0,1.0,0.4,,0.5,0.769817,2.69938,0.2242,
Real Madrid,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,1.33266,0.700577,1.8778,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.6,2.0,0.0,2.8802,1.81328,2.0391,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.8,2.0,0.0,1.6167,1.17827,1.7501,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,2.64665,0.893748,2.5325,2.0
Real Madrid,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.3333333333333333,0.8,2.56902,2.1546,1.6848,0.0
Real Madrid,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.4666666666666666,0.8,0.847915,1.79578,0.6507000000000001,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.6,0.8,2.71542,0.618032,2.6688,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.7333333333333334,0.8000000000000002,2.78602,2.17781,1.8028,2.0
Real Madrid,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.5333333333333334,0.8,4.47802,0.164111,2.996,1.0
Real Madrid,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.7333333333333334,0.4,2.17904,1.8723,1.6098,2.0
Real Madrid,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4666666666666666,0.4898979485566356,0.959404,1.32038,1.0209,1.0
Real Madrid,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6,0.4898979485566356,1.85349,0.134981,2.6588,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.7333333333333334,0.4898979485566356,1.90598,2.03068,1.2418,2.0
Real Madrid,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.4000000000000001,1.84054,1.13056,1.9426,2.0
Real Madrid,2.0,2.0,2.0,0.0,4.0,8.0,0.6,,0.4330127018922193,2.2606,0.110085,2.8669,
Real Sociedad,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0
Real Sociedad,2.0,2.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,1.46019,1.27791,1.4842,1.0
Real Sociedad,2.0,2.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,0.917678,1.77937,0.6674,1.0
Real Sociedad,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.3571428571428572,0.4330127018922193,1.11751,1.56933,0.9722,2.0
Real Sociedad,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.9333333333333333,0.6324555320336759,2.08686,0.549509,2.5143,0.0
Real Sociedad,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.2666666666666666,0.7483314773547883,2.1546,2.56902,1.0917,2.0
Real Sociedad,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.5333333333333334,0.8,2.13384,1.59398,1.7687,2.0
Real Sociedad,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.7333333333333334,0.8000000000000002,0.29355,0.356756,1.1827,2.0
Real Sociedad,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.2,0.9797958971132713,1.38238,1.96039,0.926,0.0
Real Sociedad,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.4666666666666666,0.8,0.928071,2.94239,0.2744,2.0
Real Sociedad,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.2666666666666666,0.8,2.0056,2.03914,1.372,1.0
Real Sociedad,1.0,1.0,0.5,0.0,1.0,1.0,0.4,0.8,0.8944271909999159,1.93178,0.844003,2.2356000000000003,0.0
Real Sociedad,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1333333333333333,0.8944271909999159,0.84705,1.22041,1.0248,2.0
Real Sociedad,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.4666666666666666,0.8,2.53693,0.637245,2.7073,2.0
Real Sociedad,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.3333333333333333,0.7483314773547883,1.05204,0.374082,2.0055,1.0
Real Sociedad,1.0,1.0,1.0,0.0,1.0,1.0,0.4,,0.82915619758885,1.69944,1.01822,1.9155,
Sevilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Sevilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714148,1.06796,1.0194,0.0
Sevilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958638,2.17962,0.5178,0.0
Sevilla,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.7142857142857143,0.8660254037844386,1.93643,1.07498,2.0106,2.0
Sevilla,3.0,3.0,1.5,0.0,9.0,27.0,0.2,0.8666666666666667,0.8,2.43059,1.03513,2.322,1.0
Sevilla,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.3333333333333333,0.8944271909999159,0.693906,1.57361,0.6545,2.0
Sevilla,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0,0.8944271909999159,2.90509,1.37069,2.3610999999999995,0.0
Sevilla,1.0,1.0,0.5,0.0,1.0,1.0,0.4,1.0,0.7483314773547883,1.07557,2.5598,0.4701999999999999,1.0
Sevilla,2.0,2.0,1.0,0.0,4.0,8.0,0.2,0.9333333333333333,0.6324555320336759,0.807105,0.998714,1.1118,1.0
Sevilla,2.0,2.0,1.0,0.0,4.0,8.0,0.2,0.9333333333333333,0.6324555320336759,1.8723,2.17904,1.1502,1.0
Sevilla,2.0,2.0,1.0,0.0,4.0,8.0,0.0,0.9333333333333333,0.4000000000000001,1.28392,1.42705,1.2521,1.0
Sevilla,2.0,2.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,1.25089,3.01524,0.3816,1.0
Sevilla,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6666666666666666,0.4,0.615603,2.17922,0.2931,0.0
Sevilla,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.7333333333333333,0.4,0.374082,1.05204,0.6696,1.0
Sevilla,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.4330127018922193,2.4784,1.47061,2.1363,
Valencia,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Valencia,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,1.06796,0.714148,1.6395,2.0
Valencia,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1666666666666667,0.9428090415820634,1.50324,0.741978,2.0644,0.0
Valencia,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,1.0,1.87647,1.45939,1.654,0.0
Valencia,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.0666666666666667,0.9797958971132713,0.715753,1.90475,0.4105999999999999,2.0
Valencia,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.0,0.8944271909999159,2.22142,0.564083,2.6111,1.0
Valencia,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6666666666666666,0.7999999999999999,0.995742,2.46387,0.3628,0.0
Valencia,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4666666666666667,0.7999999999999999,0.356756,0.29355,1.2451,0.0
Valencia,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6,0.7483314773547883,0.510459,2.53745,0.2098,1.0
Valencia,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0,0.7483314773547883,0.509313,0.919992,0.917,2.0
Valencia,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0666666666666667,0.7483314773547883,1.6763,0.551967,2.4121,1.0
Valencia,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4666666666666666,0.7483314773547883,2.17868,1.63308,1.7891,2.0
Valencia,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0666666666666667,0.7483314773547883,1.18921,0.344591,2.2536,0.0
Valencia,1.0,1.0,0.5,0.0,1.0,1.0,0.4,1.0,0.7483314773547883,2.03068,1.90598,1.5205,1.0
Valencia,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6,0.7483314773547883,0.247015,0.609862,0.8635,0.0
Valencia,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.82915619758885,1.00981,1.85396,0.6728,
Villarreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Villarreal,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.1111111111111112,1.0,0.737812,0.969349,1.1182,2.0
Villarreal,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.6666666666666666,0.9428090415820634,2.12458,0.370077,2.7371,0.0
Villarreal,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42857142857142855,0.8660254037844386,1.87195,2.95807,0.731,0.0
Villarreal,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.9333333333333333,0.9797958971132713,0.494033,1.97214,0.2761,2.0
Villarreal,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.0,0.8944271909999159,1.43205,1.76794,1.1127,1.0
Villarreal,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6666666666666666,0.7999999999999999,1.0365,1.0345,1.334,0.0
Villarreal,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8,0.7483314773547883,1.89071,2.29941,1.1285,1.0
Villarreal,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.5333333333333333,0.7483314773547883,0.112227,0.768368,0.5861000000000001,0.0
Villarreal,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6,0.48989794855663565,1.16305,1.1602,1.3069,1.0
Villarreal,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0666666666666667,0.7483314773547883,1.71642,1.79896,1.3195,2.0
Villarreal,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8,0.7483314773547883,1.90197,2.80131,0.8065,0.0
Villarreal,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.7999999999999999,1.78074,2.22797,1.0616,0.0
Villarreal,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0,0.8944271909999159,0.868854,3.93786,0.0845,2.0
Villarreal,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.0,0.8944271909999159,2.84591,1.26437,2.4933,1.0
Villarreal,1.0,1.0,1.0,0.0,1.0,1.0,0.2,,0.82915619758885,1.47061,2.4784,0.6321,
Augsburg,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0
Augsburg,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4444444444444444,0.5,2.53482,1.91849,1.8311,0.0
Augsburg,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6666666666666666,0.4714045207910317,0.726241,2.82296,0.201,1.0
Augsburg,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.42857142857142855,0.5,1.88106,1.86494,1.3996,0.0
Augsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.9333333333333333,0.7483314773547883,1.34046,1.46279,1.2679,2.0
Augsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.6666666666666666,0.7999999999999999,1.04683,0.487325,1.9351,0.0
Augsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4666666666666667,0.7999999999999999,1.00081,1.2721,1.0663,0.0
Augsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.9333333333333333,0.9797958971132713,1.18473,1.96153,0.8072999999999999,2.0
Augsburg,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.3333333333333333,0.9797958971132713,2.82353,1.99327,1.9913,2.0
Augsburg,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.2666666666666666,0.8944271909999159,1.59374,1.25516,1.6435,1.0
Augsburg,2.0,2.0,1.0,0.0,4.0,8.0,0.4,1.2666666666666666,0.7483314773547883,2.54685,2.22618,1.6294999999999995,1.0
Augsburg,2.0,2.0,1.0,0.0,4.0,8.0,0.4,1.2,0.4898979485566356,0.937133,0.897413,1.3417,1.0
Augsburg,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4,0.4898979485566356,1.84043,2.40798,0.9818,2.0
Augsburg,2.0,2.0,2.0,0.0,4.0,8.0,0.2,,0.4330127018922193,1.95055,0.906933,2.2363,
Bayer Leverkusen,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,1.73279,1.60393,1.4839,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,0.6,2.0,0.0,3.65301,1.76423,2.4562,2.0
Bayer Leverkusen,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6428571428571428,0.4330127018922193,3.42599,0.681851,2.8233,1.0
Bayer Leverkusen,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.7333333333333334,0.4,2.4584,2.74374,1.2027,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8,0.4,3.97445,0.659741,2.9312,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.4000000000000001,0.811962,0.388975,1.7669,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.9333333333333333,0.4000000000000001,3.72502,1.41915,2.6664,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,2.27695,1.3318,2.0459,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,1.60773,1.02333,1.8027,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,1.05046,1.27214,1.1505,2.0
Bayer Leverkusen,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,3.04223,0.0283806,2.9482000000000004,2.0
Bayer Leverkusen,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.6666666666666667,0.4,1.7528,0.306657,2.5132,1.0
Bayer Leverkusen,1.0,1.0,1.0,0.0,1.0,1.0,0.6,,0.4330127018922193,1.96389,1.26088,1.9241,
Bayern Munich,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,2.89704,0.63974,2.7229,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,0.6,2.0,0.0,2.82296,0.726241,2.6955,2.0
Bayern Munich,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6428571428571428,0.4330127018922193,2.14949,0.201237,2.7231,1.0
Bayern Munich,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.7333333333333334,0.4,2.74374,2.4584,1.5792,2.0
Bayern Munich,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4666666666666666,0.4898979485566356,6.02607,0.0892044,2.9992,1.0
Bayern Munich,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6,0.4898979485566356,1.95099,0.793383,2.3247,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.7333333333333334,0.4898979485566356,2.37438,0.0704987,2.8859,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.4000000000000001,1.68693,0.975025,1.9512,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.9333333333333333,0.4000000000000001,5.884,0.924873,2.979,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,2.86067,1.47623,2.3028,2.0
Bayern Munich,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,2.60786,1.04526,2.412,2.0
Bayern Munich,2.0,2.0,2.0,0.0,4.0,8.0,0.8,,0.0,3.8999,0.189125,2.9802000000000004,
Bochum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Bochum,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5555555555555556,0.5,0.669108,3.98664,0.0536,1.0
Bochum,2.0,2.0,1.0,0.0,4.0,8.0,0.0,0.75,0.4714045207910317,1.01164,1.17241,1.2096,1.0
Bochum,2.0,2.0,1.0,0.0,4.0,8.0,0.0,0.8571428571428571,0.4330127018922193,1.86494,1.88106,1.3237,1.0
Bochum,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6,0.48989794855663565,2.17324,0.737999,2.4523,0.0
Bochum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48989794855663565,0.0892044,6.02607,0.0004,0.0
Bochum,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5333333333333333,0.48989794855663565,1.46515,2.86793,0.5272,1.0
Bochum,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.48989794855663565,0.741054,2.22631,0.319,0.0
Bochum,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5333333333333333,0.48989794855663565,1.37705,2.5274,0.611,1.0
Bochum,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0666666666666667,0.7483314773547883,2.13405,0.443599,2.7372,2.0
Bochum,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.1333333333333333,0.6324555320336759,1.56273,0.854923,1.974,1.0
Bochum,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.1333333333333333,0.6324555320336759,5.05629,1.07591,2.9426,1.0
Bochum,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4666666666666666,0.4898979485566356,0.359399,0.748895,0.8738,2.0
Bochum,2.0,2.0,2.0,0.0,4.0,8.0,0.4,,0.5,2.07603,1.03452,2.1258,
Borussia Dortmund,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Borussia Dortmund,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.4444444444444444,0.5,1.72317,1.51393,1.5453,1.0
Borussia Dortmund,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.25,0.4714045207910317,1.17241,1.01164,1.4873999999999998,1.0
Borussia Dortmund,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.5,0.5,2.74794,2.09517,1.8089,2.0
Borussia Dortmund,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.6666666666666667,0.4898979485566356,3.37255,1.14667,2.6971000000000003,2.0
Borussia Dortmund,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.8,0.4898979485566356,2.16482,0.343309,2.6393,2.0
Borussia Dortmund,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.9333333333333333,0.4000000000000001,1.69401,1.85129,1.2501,2.0
Borussia Dortmund,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,1.76935,1.5245,1.5529,2.0
Borussia Dortmund,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.6666666666666667,0.4,2.7285,0.53973,2.6867,1.0
Borussia Dortmund,1.0,1.0,0.5,0.0,1.0,1.0,0.6,1.0666666666666667,0.8,2.41687,3.67492,0.6199,0.0
Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8944271909999159,1.47623,2.86067,0.5307,0.0
Borussia Dortmund,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.9333333333333333,0.8944271909999159,0.7643,4.1718,0.0294,2.0
Borussia Dortmund,3.0,3.0,1.5,0.0,9.0,27.0,0.2,0.9333333333333333,0.7483314773547883,3.36754,0.789918,2.7691000000000003,1.0
Borussia Dortmund,1.0,1.0,1.0,0.0,1.0,1.0,0.2,,0.82915619758885,1.26088,1.96389,0.7922,
Borussia M.Gladbach,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0
Borussia M.Gladbach,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4444444444444444,0.5,1.91849,2.53482,0.9212,0.0
Borussia M.Gladbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4714045207910317,1.76423,3.65301,0.4108,0.0
Borussia M.Gladbach,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.201237,2.14949,0.1638,1.0
Borussia M.Gladbach,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.48989794855663565,3.49324,1.328,2.5803,0.0
Borussia M.Gladbach,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8666666666666667,0.7999999999999999,0.771966,1.03744,1.0508,2.0
Borussia M.Gladbach,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0,0.7483314773547883,2.86793,1.46515,2.2957,1.0
Borussia M.Gladbach,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.7333333333333333,0.7483314773547883,3.01512,1.21309,2.5114,0.0
Borussia M.Gladbach,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1333333333333333,0.8944271909999159,0.407008,2.72755,0.0902,2.0
Borussia M.Gladbach,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.1333333333333333,0.7483314773547883,0.981009,0.395956,1.8669,1.0
Borussia M.Gladbach,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.4,0.7483314773547883,1.92375,3.3903,0.4620999999999999,2.0
Borussia M.Gladbach,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0,0.8944271909999159,2.094,0.500797,2.522,0.0
Borussia M.Gladbach,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.3333333333333333,0.8,0.789918,3.36754,0.1548999999999999,2.0
Borussia M.Gladbach,2.0,2.0,2.0,0.0,4.0,8.0,0.4,,0.82915619758885,1.60234,1.33696,1.6196000000000002,
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813333,1.2399,0.8804,0.0
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59994,1.6379,2.0173,0.0
Darmstadt,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.35714285714285715,0.4330127018922193,0.681851,3.42599,0.1152,1.0
Darmstadt,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.26666666666666666,0.4,1.328,3.49324,0.315,0.0
Darmstadt,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8666666666666667,0.7999999999999999,0.272376,3.04946,0.07,2.0
Darmstadt,4.0,4.0,2.0,0.0,16.0,64.0,0.4,1.3333333333333333,0.8944271909999159,2.34923,1.54627,1.9917,2.0
Darmstadt,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0,0.8944271909999159,1.96153,1.18473,1.9707,0.0
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.9797958971132713,1.68331,1.83161,1.258,0.0
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9797958971132713,0.924873,5.884,0.0122999999999999,0.0
Darmstadt,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.4666666666666667,0.7999999999999999,0.854923,1.56273,0.7707000000000002,1.0
